Word,Score
beach,3.1500000000000004
started,3.6
rain,3.314682227770396
smart,4.175281884070428
opinion,2.510753692192181
shocking,4.0
conviction,3.9
doubt,4.001926168340674
justice,3.485241023137825
liberty,3.8
consists,3.4
harmless,3.8
slowest,3.4
promise,3.4
faithful,3.4
keeping,3.4
mixture,5.0
fatal,4.286215604942763
sexually,5.0
transmitted,5.0
disease,3.427407113615674
unnecessary,3.45
library,3.7
zoo,3.3
yesterday,3.6
won,4.15
battle,3.8
hello,2.6
lunch,3.15
watched,3.5
break,2.825
chinese,3.2660696805532208
easier,4.033333333333333
internet,3.3
street,3.7626039371776825
sea,3.8609464264579225
often,4.816673658800926
cotton,3.85
candy,3.733333333333333
practical,3.5
laptop,2.75
glasses,3.5666666666666664
fell,3.3
floor,3.25
times,2.586866154109653
mirror,4.862922816994452
london,3.441087927155969
year,3.2851395182864405
ceiling,3.8
room,3.5458909662618203
patient,3.35
takes,2.6333333333333333
door,3.4509317710223093
leave,3.377777777777778
brother,3.45
watching,3.45
presumptuous,2.5
assume,2.5
task,4.8529828001906425
astute,3.2
reader,3.2
willing,3.4250000000000003
weigh,3.2
including,3.603028558954739
anonymous,3.2
sources,3.2
denying,3.4
anarchist,3.4
katja,3.4
maintained,3.4
wished,3.4
destroy,3.4
blindness,2.8
responsible,4.425
staggering,2.8
toll,2.8
health,4.648847693325071
dignity,2.8
diminution,2.8
quality,3.775102976065668
worldwide,3.0332761141215627
formation,3.378900442010689
movement,4.779213923750943
hurricanes,2.8
capricious,2.8
presentday,4.213342084363428
telegram,3.6
brevity,3.6
essential,3.35
charged,3.6
david,3.422862193905789
keen,3.3
interest,3.653020597385238
aesthetics,3.3
qualities,3.3
painting,3.494843092480691
sculpture,3.3
musical,4.195136226609578
composition,2.6587144084075853
poem,3.368631947671436
pleasing,4.076905018900794
ear,2.332738597912732
trangs,1.2
constant,2.1
affirmations,1.2
spenser,2.7
university,3.8498908151905424
aaah,4.7
broken,1.6315334091393925
private,3.0
colleges,3.0
universities,3.0
autonomous,3.0
join,3.55
warcraft,2.8
pitted,2.8
team,3.7350312174736695
adversaries,2.8
moment,3.525
knew,3.45
existed,3.9
apathy,3.6
voting,3.6
comes,4.0
distaste,3.6
politics,3.229894782130536
ascendancy,3.5
monarchs,3.5
subjects,3.55
rebellion,3.0950147327289352
sarah,3.7
discerning,3.7
realize,3.65
